mid,tie,w_poss,l_poss
Roda-JC-Kerkrade-Vitesse-August-18-2017-Eredivisie,False,53,48
Twente-VVV-Venlo-August-19-2017-Eredivisie,False,44,56
AZ-Alkmaar-ADO-Den-Haag-August-19-2017-Eredivisie,False,70,30
Heerenveen-Heracles-Almelo-August-19-2017-Eredivisie,True,63,37
Excelsior-Feyenoord-August-20-2017-Eredivisie,False,55,45
Ajax-Groningen-August-20-2017-Eredivisie,False,70,30
Utrecht-Willem-II-August-20-2017-Eredivisie,False,53,47
NAC-Breda-PSV-Eindhoven-August-20-2017-Eredivisie,False,50,50
Sparta-Rotterdam-Zwolle-August-20-2017-Eredivisie,True,44,56
NAC-Breda-Sparta-Rotterdam-August-25-2017-Eredivisie,True,58,43
Vitesse-AZ-Alkmaar-August-26-2017-Eredivisie,False,60,40
Zwolle-Twente-August-26-2017-Eredivisie,False,71,29
ADO-Den-Haag-Heerenveen-August-26-2017-Eredivisie,False,56,44
Heracles-Almelo-Excelsior-August-26-2017-Eredivisie,True,52,48
Feyenoord-Willem-II-August-27-2017-Eredivisie,False,69,31
VVV-Venlo-Ajax-August-27-2017-Eredivisie,False,68,32
PSV-Eindhoven-Roda-JC-Kerkrade-August-27-2017-Eredivisie,False,55,45
Willem-II-ADO-Den-Haag-September-9-2017-Eredivisie,False,47,53
Heracles-Almelo-Feyenoord-September-9-2017-Eredivisie,False,50,50
Excelsior-Vitesse-September-9-2017-Eredivisie,False,54,46
Ajax-Zwolle-September-9-2017-Eredivisie,False,58,42
Heerenveen-PSV-Eindhoven-September-10-2017-Eredivisie,False,63,37
Sparta-Rotterdam-Twente-September-10-2017-Eredivisie,False,44,56
Utrecht-Roda-JC-Kerkrade-September-10-2017-Eredivisie,False,59,41
AZ-Alkmaar-NAC-Breda-September-10-2017-Eredivisie,False,68,33
Groningen-VVV-Venlo-September-10-2017-Eredivisie,True,51,49
Sparta-Rotterdam-AZ-Alkmaar-September-15-2017-Eredivisie,False,65,35
Excelsior-Heerenveen-September-16-2017-Eredivisie,False,50,50
Roda-JC-Kerkrade-Willem-II-September-16-2017-Eredivisie,False,47,53
NAC-Breda-Groningen-September-16-2017-Eredivisie,False,52,49
Zwolle-Heracles-Almelo-September-16-2017-Eredivisie,False,47,53
Twente-Utrecht-September-17-2017-Eredivisie,False,38,62
ADO-Den-Haag-Ajax-September-17-2017-Eredivisie,True,39,61
Vitesse-VVV-Venlo-September-17-2017-Eredivisie,True,55,46
PSV-Eindhoven-Feyenoord-September-17-2017-Eredivisie,False,51,50
Willem-II-Heerenveen-September-23-2017-Eredivisie,False,59,41
Feyenoord-NAC-Breda-September-23-2017-Eredivisie,False,27,73
Heracles-Almelo-Roda-JC-Kerkrade-September-23-2017-Eredivisie,False,70,30
ADO-Den-Haag-Sparta-Rotterdam-September-23-2017-Eredivisie,False,52,48
Utrecht-PSV-Eindhoven-September-24-2017-Eredivisie,False,50,50
VVV-Venlo-Zwolle-September-24-2017-Eredivisie,True,44,56
Ajax-Vitesse-September-24-2017-Eredivisie,False,33,67
Groningen-Twente-September-24-2017-Eredivisie,False,56,45
AZ-Alkmaar-Excelsior-September-24-2017-Eredivisie,False,25,75
Twente-Heracles-Almelo-September-29-2017-Eredivisie,False,42,58
NAC-Breda-ADO-Den-Haag-September-30-2017-Eredivisie,False,53,47
PSV-Eindhoven-Willem-II-September-30-2017-Eredivisie,False,56,44
Zwolle-Groningen-September-30-2017-Eredivisie,False,52,48
Excelsior-VVV-Venlo-September-30-2017-Eredivisie,False,45,55
AZ-Alkmaar-Feyenoord-October-1-2017-Eredivisie,False,49,51
Heerenveen-Ajax-October-1-2017-Eredivisie,False,50,50
Vitesse-Utrecht-October-1-2017-Eredivisie,True,61,39
Sparta-Rotterdam-Roda-JC-Kerkrade-October-1-2017-Eredivisie,False,40,61
Ajax-Sparta-Rotterdam-October-14-2017-Eredivisie,False,62,38
Roda-JC-Kerkrade-NAC-Breda-October-14-2017-Eredivisie,False,56,44
Utrecht-Heerenveen-October-14-2017-Eredivisie,False,38,62
Feyenoord-Zwolle-October-14-2017-Eredivisie,True,67,33
Heracles-Almelo-Vitesse-October-15-2017-Eredivisie,True,54,46
Willem-II-Twente-October-15-2017-Eredivisie,False,45,55
VVV-Venlo-PSV-Eindhoven-October-15-2017-Eredivisie,False,62,38
Groningen-AZ-Alkmaar-October-15-2017-Eredivisie,True,42,58
ADO-Den-Haag-Excelsior-October-15-2017-Eredivisie,False,50,50
Groningen-Willem-II-October-20-2017-Eredivisie,False,51,50
NAC-Breda-Zwolle-October-21-2017-Eredivisie,False,58,42
VVV-Venlo-ADO-Den-Haag-October-21-2017-Eredivisie,False,54,47
Excelsior-Sparta-Rotterdam-October-21-2017-Eredivisie,True,37,63
Twente-Roda-JC-Kerkrade-October-21-2017-Eredivisie,False,48,53
PSV-Eindhoven-Heracles-Almelo-October-22-2017-Eredivisie,False,47,53
De-Klassieker-Feyenoord-Ajax-October-22-2017-Eredivisie,False,52,48
AZ-Alkmaar-Utrecht-October-22-2017-Eredivisie,False,46,54
Heerenveen-Vitesse-October-22-2017-Eredivisie,False,44,56
Twente-Excelsior-October-27-2017-Eredivisie,False,48,52
Roda-JC-Kerkrade-Feyenoord-October-28-2017-Eredivisie,True,32,68
Heracles-Almelo-VVV-Venlo-October-28-2017-Eredivisie,False,52,48
Zwolle-ADO-Den-Haag-October-28-2017-Eredivisie,False,49,51
Willem-II-Ajax-October-28-2017-Eredivisie,False,64,36
Vitesse-PSV-Eindhoven-October-29-2017-Eredivisie,False,43,57
Sparta-Rotterdam-Groningen-October-29-2017-Eredivisie,False,51,50
